country,gender,Image,Question,Score,Num_comparisons
Netherlands,male,352,beautiful,3.3333333333333335,4
Netherlands,male,114,beautiful,2.5,4
Netherlands,male,79,beautiful,0.8333333333333334,4
Netherlands,male,207,beautiful,1.6666666666666667,5
Netherlands,male,223,beautiful,1.7095238095238097,5
Netherlands,male,264,beautiful,5.333333333333334,5
Netherlands,male,244,beautiful,5.0,4
Netherlands,male,365,beautiful,7.833333333333334,5
Netherlands,male,290,beautiful,6.0,4
Netherlands,male,362,beautiful,5.357142857142858,4
Netherlands,male,137,beautiful,6.333333333333333,5
Netherlands,male,390,beautiful,7.5,4
Netherlands,male,306,beautiful,8.333333333333334,4
Netherlands,male,195,beautiful,5.0,4
Netherlands,male,187,beautiful,5.138888888888888,4
Netherlands,male,136,beautiful,4.666666666666667,5
Netherlands,male,62,beautiful,1.6666666666666667,6
Netherlands,male,324,live nearby,7.777777777777777,4
Netherlands,male,47,live nearby,4.722222222222222,4
Netherlands,male,167,live nearby,7.5,5
Netherlands,male,61,live nearby,6.388888888888888,4
Netherlands,male,56,live nearby,4.583333333333334,4
Netherlands,male,350,live nearby,6.805555555555555,4
Netherlands,male,150,live nearby,7.083333333333334,4
Netherlands,male,346,live nearby,5.0,4
Netherlands,male,364,live nearby,3.9682539682539684,4
Netherlands,male,298,live nearby,5.416666666666667,4
Netherlands,male,355,live nearby,7.777777777777777,5
Netherlands,male,283,live nearby,7.222222222222222,4
Netherlands,male,373,live nearby,6.666666666666667,5
Netherlands,male,22,live nearby,1.777777777777778,5
Netherlands,male,74,live nearby,4.484126984126985,7
Netherlands,male,145,live nearby,6.629629629629629,5
Netherlands,male,293,live nearby,5.666666666666668,5
Netherlands,male,30,live nearby,2.5,4
Netherlands,male,5,live nearby,6.25,4
Netherlands,male,272,live nearby,5.833333333333334,4
Netherlands,male,345,live nearby,8.333333333333334,4
Netherlands,male,220,live nearby,5.555555555555556,4
Netherlands,male,332,live nearby,3.3333333333333335,4
Netherlands,male,52,live nearby,3.0476190476190474,7
Netherlands,male,357,live nearby,5.750000000000001,4
Netherlands,male,101,live nearby,6.583333333333334,5
Netherlands,male,241,live nearby,7.375000000000002,6
Netherlands,male,24,live nearby,2.777777777777778,6
Netherlands,male,314,live nearby,5.277777777777778,4
Netherlands,male,13,live nearby,2.2222222222222228,4
Netherlands,male,45,live nearby,6.041666666666667,6
Netherlands,male,322,live nearby,5.833333333333334,4
Netherlands,male,385,live nearby,4.166666666666667,4
Netherlands,male,112,live nearby,5.833333333333334,4
Netherlands,male,267,live nearby,5.555555555555556,6
Netherlands,male,120,live nearby,5.138888888888888,4
Netherlands,male,336,live nearby,4.166666666666667,4
Netherlands,male,132,live nearby,3.555555555555556,5
Netherlands,male,235,live nearby,4.666666666666667,5
Netherlands,male,60,live nearby,1.722222222222222,5
Netherlands,male,216,live nearby,3.452380952380952,4
Netherlands,male,158,live nearby,6.666666666666667,4
Netherlands,male,130,live nearby,7.003968253968255,7
Netherlands,male,347,live nearby,3.5833333333333335,5
Netherlands,male,331,live nearby,3.2407407407407414,6
Netherlands,male,9,live nearby,4.222222222222222,4
Netherlands,male,351,live nearby,6.666666666666667,5
Netherlands,male,219,live nearby,3.3333333333333335,4
Netherlands,male,278,live nearby,7.777777777777777,6
Netherlands,male,386,live nearby,7.037037037037037,4
Netherlands,male,388,live nearby,2.5,4
Netherlands,male,367,live nearby,7.822222222222223,5
Netherlands,male,372,live nearby,1.6666666666666667,4
Netherlands,male,329,live nearby,5.0,4
Netherlands,male,240,live nearby,6.25,4
Netherlands,male,94,live nearby,1.25,4
Netherlands,male,249,live nearby,4.166666666666667,4
Netherlands,male,35,live nearby,1.6666666666666667,4
Netherlands,male,71,live nearby,4.861111111111112,6
Netherlands,male,72,live nearby,6.666666666666667,7
Netherlands,male,394,live nearby,8.333333333333334,4
Netherlands,male,31,live nearby,3.833333333333333,5
Netherlands,male,192,live nearby,3.682539682539683,5
Netherlands,male,368,live nearby,3.3333333333333335,4
Netherlands,male,224,live nearby,7.142857142857144,7
Netherlands,male,143,live nearby,6.944444444444444,4
Netherlands,male,295,live nearby,6.170634920634921,7
Netherlands,male,182,live nearby,3.75,6
Netherlands,male,102,live nearby,4.375,6
Netherlands,male,199,live nearby,2.0317460317460316,5
Netherlands,male,169,live nearby,4.555555555555556,5
Netherlands,male,387,live nearby,5.916666666666667,5
Netherlands,male,212,live nearby,4.666666666666667,5
Netherlands,male,69,live nearby,2.5,4
Netherlands,male,226,live nearby,1.6666666666666667,4
Netherlands,male,280,live nearby,3.703703703703704,6
Netherlands,male,248,live nearby,5.0,4
Netherlands,male,203,live nearby,7.222222222222222,4
Netherlands,male,155,live nearby,6.809523809523809,6
Netherlands,male,337,live nearby,5.277777777777779,4
Netherlands,male,2,live nearby,4.583333333333334,4
Netherlands,male,294,live nearby,2.680555555555556,4
Netherlands,male,243,live nearby,8.88888888888889,4
Netherlands,male,189,live nearby,4.166666666666667,4
Netherlands,male,309,live nearby,1.8333333333333335,5
Netherlands,male,264,live nearby,7.222222222222222,4
Netherlands,male,356,live nearby,4.916666666666667,4
Netherlands,male,244,live nearby,7.5,4
Netherlands,male,315,live nearby,5.0,4
Netherlands,male,225,live nearby,4.222222222222222,6
Netherlands,male,67,live nearby,6.583333333333334,4
Netherlands,male,365,live nearby,3.4722222222222228,6
Netherlands,male,38,live nearby,3.478835978835979,4
Netherlands,male,19,live nearby,3.3333333333333335,4
Netherlands,male,306,live nearby,7.083333333333334,4
Netherlands,male,136,live nearby,3.7777777777777777,5
Netherlands,male,62,live nearby,5.0,4
Netherlands,male,181,live nearby,6.388888888888888,4
Netherlands,male,190,live nearby,5.0,4
Netherlands,male,303,cycle,3.1666666666666665,5
Netherlands,male,328,cycle,4.166666666666667,4
Netherlands,male,325,cycle,3.111111111111111,5
Netherlands,male,106,cycle,7.083333333333334,4
Netherlands,male,355,cycle,6.805555555555555,4
Netherlands,male,283,cycle,5.0,4
Netherlands,male,121,cycle,4.166666666666667,4
Netherlands,male,99,cycle,5.370370370370371,6
Netherlands,male,145,cycle,2.5,4
Netherlands,male,161,cycle,7.666666666666666,6
Netherlands,male,129,cycle,5.666666666666667,6
Netherlands,male,338,cycle,6.746031746031746,8
Netherlands,male,30,cycle,4.583333333333334,4
Netherlands,male,5,cycle,3.0000000000000004,5
Netherlands,male,28,cycle,5.277777777777779,6
Netherlands,male,220,cycle,2.064814814814815,5
Netherlands,male,229,cycle,3.7142857142857144,5
Netherlands,male,376,cycle,8.333333333333334,4
Netherlands,male,389,cycle,5.777777777777779,5
Netherlands,male,52,cycle,1.6666666666666667,4
Netherlands,male,20,cycle,4.444444444444445,5
Netherlands,male,250,cycle,5.333333333333334,5
Netherlands,male,171,cycle,7.037037037037037,4
Netherlands,male,185,cycle,6.416666666666667,4
Netherlands,male,259,cycle,4.333333333333334,4
Netherlands,male,377,cycle,3.75,4
Netherlands,male,289,cycle,5.119047619047619,7
Netherlands,male,360,cycle,4.722222222222222,8
Netherlands,male,51,cycle,3.833333333333334,5
Netherlands,male,122,cycle,4.000000000000001,5
Netherlands,male,282,cycle,1.6666666666666667,4
Netherlands,male,163,cycle,5.555555555555556,4
Netherlands,male,13,cycle,4.166666666666667,4
Netherlands,male,45,cycle,3.992063492063492,7
Netherlands,male,159,cycle,5.055555555555555,5
Netherlands,male,227,cycle,3.0370370370370376,5
Netherlands,male,151,cycle,3.8888888888888884,7
Netherlands,male,235,cycle,6.277777777777778,4
Netherlands,male,60,cycle,3.833333333333333,5
Netherlands,male,371,cycle,3.8888888888888884,5
Netherlands,male,92,cycle,4.583333333333334,4
Netherlands,male,119,cycle,5.851851851851852,6
Netherlands,male,81,cycle,1.6666666666666667,4
Netherlands,male,183,cycle,4.325396825396825,4
Netherlands,male,305,cycle,2.8333333333333335,5
Netherlands,male,386,cycle,8.0,5
Netherlands,male,274,cycle,4.666666666666667,4
Netherlands,male,46,cycle,8.055555555555555,4
Netherlands,male,34,cycle,3.666666666666667,5
Netherlands,male,366,cycle,5.833333333333334,4
Netherlands,male,238,cycle,3.3333333333333335,4
Netherlands,male,179,cycle,2.777777777777778,4
Netherlands,male,178,cycle,1.9444444444444446,5
Netherlands,male,86,cycle,4.166666666666667,4
Netherlands,male,304,cycle,6.259920634920636,7
Netherlands,male,49,cycle,2.75,4
Netherlands,male,326,cycle,5.833333333333334,8
Netherlands,male,279,cycle,1.3888888888888893,4
Netherlands,male,398,cycle,2.4444444444444446,5
Netherlands,male,176,cycle,3.0,6
Netherlands,male,110,cycle,3.3333333333333335,4
Netherlands,male,154,cycle,6.268518518518519,9
Netherlands,male,246,cycle,3.9583333333333335,8
Netherlands,male,73,cycle,4.583333333333334,6
Netherlands,male,281,cycle,6.296296296296297,6
Netherlands,male,233,cycle,4.333333333333334,5
Netherlands,male,143,cycle,7.000000000000001,5
Netherlands,male,128,cycle,5.674603174603175,7
Netherlands,male,234,cycle,4.523809523809525,4
Netherlands,male,169,cycle,5.436507936507937,4
Netherlands,male,133,cycle,3.055555555555556,6
Netherlands,male,299,cycle,4.4444444444444455,6
Netherlands,male,342,cycle,7.000000000000001,5
Netherlands,male,146,cycle,1.8492063492063493,5
Netherlands,male,117,cycle,1.6111111111111114,5
Netherlands,male,261,cycle,3.3333333333333335,6
Netherlands,male,96,cycle,3.75,4
Netherlands,male,277,cycle,5.158730158730159,4
Netherlands,male,226,cycle,4.583333333333334,4
Netherlands,male,271,cycle,5.222222222222222,5
Netherlands,male,237,cycle,6.416666666666668,5
Netherlands,male,177,cycle,1.0833333333333333,5
Netherlands,male,84,cycle,3.833333333333333,5
Netherlands,male,352,cycle,3.8888888888888884,4
Netherlands,male,258,cycle,1.416666666666667,4
Netherlands,male,166,cycle,4.166666666666667,4
Netherlands,male,188,cycle,1.25,4
Netherlands,male,189,cycle,3.8888888888888884,6
Netherlands,male,349,cycle,5.555555555555555,6
Netherlands,male,207,cycle,4.25,4
Netherlands,male,223,cycle,3.3333333333333335,4
Netherlands,male,221,cycle,5.555555555555555,4
Netherlands,male,265,cycle,2.2500000000000004,4
Netherlands,male,344,cycle,5.666666666666667,4
Netherlands,male,40,cycle,6.111111111111111,4
Netherlands,male,356,cycle,3.9814814814814814,4
Netherlands,male,244,cycle,4.0,5
Netherlands,male,275,cycle,3.6111111111111116,4
Netherlands,male,315,cycle,4.0,4
Netherlands,male,90,cycle,5.380952380952381,5
Netherlands,male,67,cycle,4.416666666666667,5
Netherlands,male,365,cycle,6.666666666666667,4
Netherlands,male,251,cycle,2.2222222222222228,6
Netherlands,male,290,cycle,4.0,4
Netherlands,male,383,cycle,3.0555555555555554,4
Netherlands,male,362,cycle,8.425925925925926,4
Netherlands,male,137,cycle,5.833333333333334,4
Netherlands,male,390,cycle,5.833333333333334,4
Netherlands,male,260,cycle,3.761904761904762,7
Netherlands,male,62,cycle,4.111111111111112,6
Netherlands,male,335,cycle,4.222222222222222,5
Netherlands,male,181,cycle,5.550595238095238,7
Netherlands,male,170,walk,6.25,4
Netherlands,male,56,walk,6.0,5
Netherlands,male,285,walk,6.25,4
Netherlands,male,346,walk,7.666666666666666,7
Netherlands,male,355,walk,8.166666666666668,5
Netherlands,male,39,walk,5.416666666666667,6
Netherlands,male,293,walk,3.8888888888888893,6
Netherlands,male,30,walk,2.3333333333333335,4
Netherlands,male,269,walk,5.0,5
Netherlands,male,231,walk,2.2222222222222228,6
Netherlands,male,220,walk,1.6666666666666667,4
Netherlands,male,250,walk,7.333333333333334,5
Netherlands,male,185,walk,1.873015873015873,7
Netherlands,male,377,walk,4.722222222222222,6
Netherlands,male,311,walk,2.916666666666667,4
Netherlands,male,391,walk,6.388888888888889,6
Netherlands,male,78,walk,7.430555555555557,4
Netherlands,male,53,walk,3.5555555555555562,5
Netherlands,male,255,walk,1.6666666666666667,4
Netherlands,male,314,walk,3.3333333333333335,5
Netherlands,male,51,walk,1.1111111111111114,4
Netherlands,male,300,walk,1.6666666666666667,4
Netherlands,male,322,walk,5.333333333333334,5
Netherlands,male,227,walk,3.388888888888889,5
Netherlands,male,370,walk,5.333333333333334,5
Netherlands,male,120,walk,5.166666666666667,4
Netherlands,male,302,walk,2.777777777777778,4
Netherlands,male,132,walk,5.833333333333334,4
Netherlands,male,197,walk,5.0,4
Netherlands,male,371,walk,4.166666666666667,4
Netherlands,male,392,walk,6.7592592592592595,6
Netherlands,male,219,walk,1.6851851851851851,4
Netherlands,male,218,walk,2.3333333333333335,5
Netherlands,male,7,walk,3.6111111111111116,4
Netherlands,male,29,walk,5.333333333333334,5
Netherlands,male,64,walk,2.5,4
Netherlands,male,388,walk,6.333333333333333,5
Netherlands,male,140,walk,1.8055555555555558,5
Netherlands,male,256,walk,3.3333333333333335,4
Netherlands,male,329,walk,4.287037037037037,5
Netherlands,male,94,walk,4.666666666666667,5
Netherlands,male,175,walk,3.3333333333333335,5
Netherlands,male,214,walk,5.0,4
Netherlands,male,249,walk,4.666666666666667,5
Netherlands,male,366,walk,7.777777777777779,5
Netherlands,male,301,walk,4.916666666666667,5
Netherlands,male,178,walk,1.6666666666666667,4
Netherlands,male,103,walk,3.3333333333333335,4
Netherlands,male,279,walk,5.547619047619048,7
Netherlands,male,398,walk,8.240740740740742,4
Netherlands,male,4,walk,7.055555555555556,4
Netherlands,male,296,walk,1.6904761904761905,5
Netherlands,male,257,walk,3.833333333333333,4
Netherlands,male,154,walk,5.333333333333334,4
Netherlands,male,270,walk,1.4444444444444446,5
Netherlands,male,224,walk,5.277777777777778,4
Netherlands,male,295,walk,6.666666666666667,6
Netherlands,male,234,walk,1.6666666666666667,4
Netherlands,male,118,walk,6.351851851851852,5
Netherlands,male,182,walk,4.166666666666667,4
Netherlands,male,102,walk,5.333333333333334,6
Netherlands,male,156,walk,3.3333333333333335,4
Netherlands,male,164,walk,2.2222222222222228,6
Netherlands,male,327,walk,6.388888888888888,4
Netherlands,male,363,walk,3.3333333333333335,4
Netherlands,male,212,walk,4.6759259259259265,5
Netherlands,male,342,walk,3.4259259259259265,4
Netherlands,male,69,walk,4.0,4
Netherlands,male,319,walk,5.166666666666667,4
Netherlands,male,117,walk,3.611111111111111,4
Netherlands,male,261,walk,5.0,4
Netherlands,male,203,walk,2.277777777777778,6
Netherlands,male,155,walk,3.3333333333333335,4
Netherlands,male,337,walk,5.833333333333334,6
Netherlands,male,2,walk,5.083333333333333,7
Netherlands,male,243,walk,3.3333333333333335,4
Netherlands,male,352,walk,5.555555555555555,5
Netherlands,male,166,walk,6.222222222222223,5
Netherlands,male,340,walk,8.88888888888889,4
Netherlands,male,223,walk,2.0,5
Netherlands,male,180,walk,6.25,4
Netherlands,male,356,walk,6.023809523809524,4
Netherlands,male,206,walk,4.166666666666667,4
Netherlands,male,397,walk,7.25925925925926,5
Netherlands,male,65,walk,6.166666666666667,5
Netherlands,male,365,walk,4.759259259259259,6
Netherlands,male,395,walk,3.6111111111111116,4
Netherlands,male,23,walk,4.666666666666667,5
Netherlands,male,290,walk,3.0833333333333335,5
Netherlands,male,213,walk,5.0,4
Netherlands,male,362,walk,5.833333333333334,4
Netherlands,male,390,walk,3.611111111111111,4
Netherlands,male,68,walk,6.666666666666667,4
Netherlands,male,193,walk,3.3333333333333335,4
Netherlands,male,157,walk,5.277777777777778,4
Netherlands,male,210,green,8.125,4
Netherlands,male,350,green,1.6666666666666667,4
Netherlands,male,39,green,4.166666666666667,4
Netherlands,male,99,green,5.0,4
Netherlands,male,291,green,1.5873015873015877,4
Netherlands,male,161,green,5.416666666666667,4
Netherlands,male,5,green,8.444444444444445,5
Netherlands,male,272,green,1.0185185185185186,6
Netherlands,male,220,green,7.444444444444445,5
Netherlands,male,229,green,2.111111111111111,5
Netherlands,male,389,green,4.675925925925926,8
Netherlands,male,20,green,2.555555555555556,4
Netherlands,male,377,green,0.8333333333333334,4
Netherlands,male,241,green,4.666666666666667,5
Netherlands,male,24,green,1.8571428571428572,5
Netherlands,male,391,green,6.7407407407407405,5
Netherlands,male,314,green,4.166666666666667,4
Netherlands,male,122,green,7.430555555555557,6
Netherlands,male,321,green,4.317460317460318,7
Netherlands,male,282,green,5.0,4
Netherlands,male,63,green,1.1111111111111114,4
Netherlands,male,381,green,5.444444444444445,5
Netherlands,male,151,green,6.444444444444445,5
Netherlands,male,127,green,4.583333333333334,4
Netherlands,male,57,green,3.75,4
Netherlands,male,116,green,7.5,5
Netherlands,male,149,green,2.5,4
Netherlands,male,302,green,1.8452380952380953,4
Netherlands,male,316,green,1.333333333333333,5
Netherlands,male,158,green,6.402116402116403,7
Netherlands,male,130,green,9.583333333333334,4
Netherlands,male,81,green,5.888888888888889,5
Netherlands,male,183,green,7.888888888888889,5
Netherlands,male,331,green,3.0,5
Netherlands,male,351,green,6.185185185185186,4
Netherlands,male,278,green,5.555555555555555,4
Netherlands,male,29,green,4.166666666666667,4
Netherlands,male,97,green,4.944444444444445,5
Netherlands,male,104,green,1.1111111111111114,4
Netherlands,male,388,green,2.0833333333333335,4
Netherlands,male,372,green,6.666666666666667,4
Netherlands,male,46,green,6.222222222222222,5
