country,age_group_2,Image,Question,Score,Num_comparisons
Netherlands,40+,248,beautiful,6.517857142857143,7
Netherlands,40+,50,beautiful,3.75,6
Netherlands,40+,275,beautiful,6.805555555555555,9
Netherlands,40+,65,beautiful,2.2222222222222228,4
Netherlands,40+,365,beautiful,7.111111111111112,5
Netherlands,40+,26,beautiful,5.111111111111111,5
Netherlands,40+,395,beautiful,5.370370370370371,4
Netherlands,40+,378,beautiful,6.296296296296297,6
Netherlands,40+,139,beautiful,2.354497354497355,6
Netherlands,40+,83,beautiful,3.8888888888888893,6
Netherlands,40+,339,beautiful,4.111111111111112,4
Netherlands,40+,352,beautiful,3.3333333333333335,4
Netherlands,40+,387,beautiful,8.055555555555555,4
Netherlands,40+,215,beautiful,3.666666666666667,5
Netherlands,40+,306,beautiful,7.25925925925926,6
Netherlands,40+,96,beautiful,6.296296296296297,4
Netherlands,40+,200,beautiful,4.500000000000001,4
Netherlands,40+,295,beautiful,6.083333333333333,4
Netherlands,40+,136,beautiful,4.444444444444445,6
Netherlands,40+,349,beautiful,5.324074074074074,5
Netherlands,40+,126,beautiful,2.0000000000000004,5
Netherlands,40+,208,beautiful,3.6111111111111116,4
Netherlands,40+,324,live nearby,8.333333333333334,4
Netherlands,40+,170,live nearby,5.0,4
Netherlands,40+,47,live nearby,4.166666666666667,4
Netherlands,40+,210,live nearby,6.0,5
Netherlands,40+,167,live nearby,6.944444444444444,4
Netherlands,40+,61,live nearby,5.4603174603174605,7
Netherlands,40+,328,live nearby,7.805555555555556,5
Netherlands,40+,56,live nearby,2.1444444444444444,6
Netherlands,40+,150,live nearby,7.5,4
Netherlands,40+,346,live nearby,4.166666666666667,4
Netherlands,40+,298,live nearby,2.666666666666667,5
Netherlands,40+,355,live nearby,7.333333333333334,5
Netherlands,40+,283,live nearby,7.430555555555557,6
Netherlands,40+,373,live nearby,6.444444444444444,6
Netherlands,40+,39,live nearby,2.023809523809524,7
Netherlands,40+,74,live nearby,3.0782828282828283,10
Netherlands,40+,145,live nearby,6.222222222222222,5
Netherlands,40+,129,live nearby,0.8333333333333334,4
Netherlands,40+,293,live nearby,7.083333333333334,4
Netherlands,40+,338,live nearby,3.5000000000000004,4
Netherlands,40+,5,live nearby,5.476190476190476,4
Netherlands,40+,194,live nearby,6.666666666666667,5
Netherlands,40+,173,live nearby,5.741702741702742,5
Netherlands,40+,372,live nearby,1.7777777777777781,5
Netherlands,40+,254,live nearby,4.484126984126985,4
Netherlands,40+,182,live nearby,4.166666666666667,4
Netherlands,40+,219,live nearby,3.3333333333333335,6
Netherlands,40+,108,live nearby,5.2592592592592595,6
Netherlands,40+,63,live nearby,1.9722222222222223,4
Netherlands,40+,195,live nearby,5.0,6
Netherlands,40+,160,live nearby,3.6411736411736415,7
Netherlands,40+,115,live nearby,5.740740740740741,4
Netherlands,40+,33,live nearby,6.851851851851851,8
Netherlands,40+,225,live nearby,3.833333333333333,4
Netherlands,40+,351,live nearby,7.916666666666667,4
Netherlands,40+,42,live nearby,2.2500000000000004,5
Netherlands,40+,32,live nearby,2.0,4
Netherlands,40+,120,live nearby,6.137566137566139,7
Netherlands,40+,140,live nearby,4.844444444444445,10
Netherlands,40+,317,live nearby,5.208333333333334,10
Netherlands,40+,20,live nearby,2.142857142857143,5
Netherlands,40+,394,live nearby,6.666666666666667,5
Netherlands,40+,69,live nearby,3.8095238095238093,4
Netherlands,40+,102,live nearby,5.416666666666667,7
Netherlands,40+,310,live nearby,5.1190476190476195,7
Netherlands,40+,144,live nearby,3.75,4
Netherlands,40+,320,live nearby,4.226190476190476,7
Netherlands,40+,224,live nearby,7.5,5
Netherlands,40+,261,live nearby,6.018518518518518,4
Netherlands,40+,28,live nearby,2.138888888888889,6
Netherlands,40+,138,live nearby,5.095238095238095,5
Netherlands,40+,272,live nearby,6.666666666666667,5
Netherlands,40+,345,live nearby,8.055555555555555,5
Netherlands,40+,44,live nearby,4.805555555555555,6
Netherlands,40+,220,live nearby,5.595238095238096,4
Netherlands,40+,384,live nearby,7.222222222222222,6
Netherlands,40+,376,live nearby,5.416666666666667,4
Netherlands,40+,389,live nearby,6.488095238095238,4
Netherlands,40+,52,live nearby,3.4920634920634925,7
Netherlands,40+,185,live nearby,2.6428571428571432,5
Netherlands,40+,357,live nearby,6.333333333333333,5
Netherlands,40+,259,live nearby,3.0555555555555554,6
Netherlands,40+,289,live nearby,6.666666666666667,4
Netherlands,40+,308,live nearby,2.5,5
Netherlands,40+,101,live nearby,6.234126984126984,8
Netherlands,40+,17,live nearby,1.6666666666666667,6
Netherlands,40+,123,live nearby,2.841269841269842,7
Netherlands,40+,24,live nearby,2.7222222222222223,5
Netherlands,40+,314,live nearby,6.828282828282828,6
Netherlands,40+,93,live nearby,6.666666666666667,4
Netherlands,40+,51,live nearby,4.611111111111112,4
Netherlands,40+,300,live nearby,2.916666666666667,4
Netherlands,40+,163,live nearby,8.333333333333334,4
Netherlands,40+,13,live nearby,3.555555555555556,6
Netherlands,40+,45,live nearby,5.833333333333334,4
Netherlands,40+,159,live nearby,5.0,4
Netherlands,40+,100,live nearby,4.166666666666667,4
Netherlands,40+,322,live nearby,5.300925925925926,9
Netherlands,40+,227,live nearby,5.833333333333334,4
Netherlands,40+,385,live nearby,6.240740740740741,4
Netherlands,40+,267,live nearby,4.603174603174604,7
Netherlands,40+,116,live nearby,4.444444444444445,4
Netherlands,40+,371,live nearby,3.0833333333333335,5
Netherlands,40+,206,live nearby,2.666666666666667,5
Netherlands,40+,249,live nearby,3.3333333333333335,5
Netherlands,40+,81,live nearby,5.083333333333334,5
Netherlands,40+,58,live nearby,1.5740740740740744,4
Netherlands,40+,312,live nearby,2.5,4
Netherlands,40+,397,live nearby,1.9444444444444446,4
Netherlands,40+,226,live nearby,2.777777777777778,4
Netherlands,40+,132,live nearby,4.166666666666667,6
Netherlands,40+,235,live nearby,5.419372294372295,11
Netherlands,40+,60,live nearby,3.1255411255411256,11
Netherlands,40+,197,live nearby,3.111111111111111,5
Netherlands,40+,14,live nearby,4.722222222222222,4
Netherlands,40+,158,live nearby,6.071428571428571,7
Netherlands,40+,380,live nearby,8.666666666666668,5
Netherlands,40+,252,live nearby,7.5,4
Netherlands,40+,130,live nearby,8.068181818181818,5
Netherlands,40+,119,live nearby,5.916666666666667,4
Netherlands,40+,347,live nearby,2.5143097643097643,9
Netherlands,40+,400,live nearby,5.833333333333334,4
Netherlands,40+,331,live nearby,3.474074074074074,9
Netherlands,40+,9,live nearby,4.2592592592592595,4
Netherlands,40+,294,live nearby,2.5,6
Netherlands,40+,362,live nearby,6.166666666666667,4
Netherlands,40+,333,live nearby,6.25,4
Netherlands,40+,90,live nearby,5.555555555555555,6
Netherlands,40+,66,live nearby,5.714285714285715,4
Netherlands,40+,278,live nearby,7.517857142857144,7
Netherlands,40+,218,live nearby,3.2222222222222228,5
Netherlands,40+,29,live nearby,4.303030303030304,5
Netherlands,40+,386,live nearby,6.944444444444444,4
Netherlands,40+,274,live nearby,5.833333333333334,4
Netherlands,40+,388,live nearby,4.0,5
Netherlands,40+,367,live nearby,8.071428571428573,5
Netherlands,40+,329,live nearby,5.063131313131314,8
Netherlands,40+,240,live nearby,8.666666666666668,4
Netherlands,40+,153,live nearby,3.388888888888889,6
Netherlands,40+,3,live nearby,2.5277777777777777,5
Netherlands,40+,71,live nearby,4.2592592592592595,6
Netherlands,40+,72,live nearby,6.521164021164021,6
Netherlands,40+,186,live nearby,6.620370370370371,4
Netherlands,40+,199,live nearby,2.916666666666667,8
Netherlands,40+,67,live nearby,6.19047619047619,6
Netherlands,40+,142,live nearby,2.916666666666667,4
Netherlands,40+,359,live nearby,2.4404761904761907,4
Netherlands,40+,31,live nearby,3.8888888888888893,4
Netherlands,40+,166,live nearby,4.166666666666667,4
Netherlands,40+,354,live nearby,5.666666666666668,5
Netherlands,40+,103,live nearby,4.166666666666667,4
Netherlands,40+,374,live nearby,5.740740740740741,6
Netherlands,40+,192,live nearby,4.2063492063492065,7
Netherlands,40+,110,live nearby,3.611111111111111,4
Netherlands,40+,55,live nearby,6.25,4
Netherlands,40+,233,live nearby,2.2222222222222228,6
Netherlands,40+,40,live nearby,5.0,4
Netherlands,40+,299,live nearby,6.0,4
Netherlands,40+,207,live nearby,3.3333333333333335,5
Netherlands,40+,189,live nearby,4.120370370370371,6
Netherlands,40+,264,live nearby,4.555555555555556,6
Netherlands,40+,344,live nearby,5.277777777777779,4
Netherlands,40+,143,live nearby,6.037037037037037,5
Netherlands,40+,297,live nearby,3.6527777777777777,12
Netherlands,40+,239,live nearby,3.216931216931217,6
Netherlands,40+,315,live nearby,4.42857142857143,5
Netherlands,40+,284,live nearby,6.25,4
Netherlands,40+,205,live nearby,4.0,5
Netherlands,40+,50,live nearby,1.9166666666666665,5
Netherlands,40+,275,live nearby,4.777777777777779,5
Netherlands,40+,65,live nearby,2.2685185185185186,9
Netherlands,40+,365,live nearby,3.731601731601732,7
Netherlands,40+,319,live nearby,1.7500000000000002,4
Netherlands,40+,378,live nearby,4.861111111111112,6
Netherlands,40+,139,live nearby,4.722222222222222,6
Netherlands,40+,68,live nearby,2.666666666666667,4
Netherlands,40+,375,live nearby,3.7777777777777777,5
Netherlands,40+,383,live nearby,5.436507936507937,4
Netherlands,40+,95,live nearby,4.666666666666667,5
Netherlands,40+,352,live nearby,3.498677248677249,8
Netherlands,40+,215,live nearby,3.3333333333333335,4
Netherlands,40+,114,live nearby,3.0952380952380953,4
Netherlands,40+,200,live nearby,2.0833333333333335,4
Netherlands,40+,295,live nearby,8.472222222222223,5
Netherlands,40+,188,live nearby,1.4592352092352094,6
Netherlands,40+,136,live nearby,4.603174603174604,7
Netherlands,40+,349,live nearby,8.333333333333334,4
Netherlands,40+,335,live nearby,6.817460317460317,5
Netherlands,40+,181,live nearby,7.166666666666667,5
Netherlands,40+,324,cycle,4.047619047619048,5
Netherlands,40+,10,cycle,4.4444444444444455,8
Netherlands,40+,167,cycle,5.075757575757576,4
Netherlands,40+,328,cycle,6.166666666666667,6
Netherlands,40+,43,cycle,5.590828924162258,7
Netherlands,40+,325,cycle,3.4259259259259256,6
Netherlands,40+,346,cycle,5.833333333333334,5
Netherlands,40+,106,cycle,6.388888888888888,6
Netherlands,40+,355,cycle,8.333333333333334,4
Netherlands,40+,283,cycle,4.703703703703703,5
Netherlands,40+,358,cycle,3.916666666666667,5
Netherlands,40+,39,cycle,6.666666666666667,5
Netherlands,40+,121,cycle,5.833333333333334,4
Netherlands,40+,291,cycle,8.333333333333334,4
Netherlands,40+,161,cycle,7.708333333333334,6
Netherlands,40+,129,cycle,5.904882154882155,11
Netherlands,40+,293,cycle,4.095238095238096,5
Netherlands,40+,338,cycle,6.555555555555556,10
Netherlands,40+,21,cycle,2.777777777777778,4
Netherlands,40+,5,cycle,4.666666666666667,5
Netherlands,40+,164,cycle,3.3333333333333335,4
Netherlands,40+,398,cycle,4.388888888888889,9
Netherlands,40+,330,cycle,5.518518518518518,5
Netherlands,40+,258,cycle,1.5833333333333337,5
Netherlands,40+,12,cycle,5.582010582010582,7
Netherlands,40+,11,cycle,5.5,8
Netherlands,40+,254,cycle,4.111111111111112,6
Netherlands,40+,165,cycle,4.500000000000001,4
Netherlands,40+,304,cycle,6.197530864197532,5
Netherlands,40+,108,cycle,1.8888888888888888,5
Netherlands,40+,63,cycle,1.6666666666666667,4
Netherlands,40+,160,cycle,5.500000000000001,5
Netherlands,40+,33,cycle,2.5595238095238098,6
Netherlands,40+,54,cycle,7.863095238095238,7
Netherlands,40+,225,cycle,2.0,5
Netherlands,40+,154,cycle,7.12962962962963,10
Netherlands,40+,351,cycle,5.111111111111111,5
Netherlands,40+,42,cycle,3.666666666666667,4
Netherlands,40+,256,cycle,3.3333333333333335,4
Netherlands,40+,169,cycle,6.838624338624339,4
Netherlands,40+,111,cycle,3.7843915343915344,7
Netherlands,40+,140,cycle,2.666666666666667,5
Netherlands,40+,290,cycle,3.9523809523809534,5
Netherlands,40+,296,cycle,2.3703703703703707,6
Netherlands,40+,190,cycle,4.083333333333334,5
Netherlands,40+,20,cycle,4.166666666666667,4
Netherlands,40+,37,cycle,6.222222222222222,5
Netherlands,40+,394,cycle,7.5,6
Netherlands,40+,133,cycle,4.166666666666667,6
Netherlands,40+,310,cycle,3.8821548821548824,4
Netherlands,40+,366,cycle,1.4722222222222223,6
Netherlands,40+,125,cycle,5.416666666666667,4
Netherlands,40+,320,cycle,3.5912698412698414,7
Netherlands,40+,261,cycle,5.611111111111112,5
Netherlands,40+,231,cycle,2.5,4
Netherlands,40+,138,cycle,0.6481481481481485,4
Netherlands,40+,276,cycle,4.027777777777778,4
Netherlands,40+,44,cycle,3.1481481481481484,6
Netherlands,40+,220,cycle,3.294949494949495,11
Netherlands,40+,229,cycle,3.9523809523809526,4
Netherlands,40+,376,cycle,7.777777777777777,5
Netherlands,40+,52,cycle,2.160493827160494,9
Netherlands,40+,250,cycle,5.714285714285714,7
Netherlands,40+,171,cycle,5.833333333333334,5
Netherlands,40+,185,cycle,3.1031746031746033,5
Netherlands,40+,357,cycle,0.8333333333333334,4
Netherlands,40+,124,cycle,5.0,4
Netherlands,40+,289,cycle,5.333333333333333,5
Netherlands,40+,101,cycle,6.083333333333333,5
Netherlands,40+,123,cycle,1.8571428571428572,5
Netherlands,40+,360,cycle,5.087301587301587,10
Netherlands,40+,51,cycle,3.833333333333334,5
Netherlands,40+,163,cycle,5.505291005291006,7
Netherlands,40+,13,cycle,8.814814814814815,4
Netherlands,40+,45,cycle,3.0277777777777777,4
Netherlands,40+,100,cycle,6.388888888888888,4
Netherlands,40+,227,cycle,3.5925925925925934,6
Netherlands,40+,267,cycle,5.708333333333334,5
Netherlands,40+,381,cycle,6.638888888888889,4
Netherlands,40+,76,cycle,2.0634920634920637,6
Netherlands,40+,151,cycle,5.8730158730158735,7
Netherlands,40+,281,cycle,5.333333333333334,5
Netherlands,40+,81,cycle,2.5,4
Netherlands,40+,15,cycle,6.666666666666667,4
Netherlands,40+,312,cycle,2.166666666666667,4
Netherlands,40+,266,cycle,3.611111111111111,8
Netherlands,40+,92,cycle,5.972222222222222,6
Netherlands,40+,89,cycle,6.666666666666667,4
Netherlands,40+,235,cycle,7.370370370370371,9
Netherlands,40+,60,cycle,4.126984126984127,6
Netherlands,40+,216,cycle,1.4583333333333335,4
Netherlands,40+,232,cycle,8.148148148148149,4
Netherlands,40+,119,cycle,6.455507455507456,7
Netherlands,40+,183,cycle,2.793650793650794,8
Netherlands,40+,294,cycle,0.8333333333333334,4
Netherlands,40+,305,cycle,3.101851851851852,8
Netherlands,40+,23,cycle,5.833333333333334,4
Netherlands,40+,362,cycle,5.555555555555556,4
Netherlands,40+,178,cycle,2.162698412698413,8
Netherlands,40+,18,cycle,4.083333333333334,5
Netherlands,40+,90,cycle,7.166666666666668,5
Netherlands,40+,393,cycle,5.138888888888889,5
Netherlands,40+,278,cycle,4.734848484848485,4
Netherlands,40+,7,cycle,2.1111111111111116,5
Netherlands,40+,386,cycle,7.833333333333334,4
Netherlands,40+,64,cycle,4.722222222222222,6
Netherlands,40+,46,cycle,8.518518518518519,4
Netherlands,40+,184,cycle,5.222222222222222,5
Netherlands,40+,329,cycle,5.666666666666668,5
Netherlands,40+,34,cycle,3.1666666666666665,10
Netherlands,40+,253,cycle,5.055555555555555,4
Netherlands,40+,3,cycle,2.916666666666667,4
Netherlands,40+,72,cycle,3.564814814814815,9
Netherlands,40+,186,cycle,5.416666666666667,4
Netherlands,40+,238,cycle,2.2222222222222228,4
Netherlands,40+,177,cycle,3.833333333333333,4
Netherlands,40+,244,cycle,3.814814814814815,5
Netherlands,40+,277,cycle,4.500000000000001,4
Netherlands,40+,146,cycle,2.5,4
Netherlands,40+,179,cycle,3.3333333333333335,4
Netherlands,40+,86,cycle,4.333333333333334,5
Netherlands,40+,49,cycle,3.3333333333333335,4
Netherlands,40+,326,cycle,8.043650793650794,7
Netherlands,40+,279,cycle,1.8835978835978837,7
Netherlands,40+,176,cycle,3.3333333333333335,5
Netherlands,40+,110,cycle,3.8888888888888893,6
Netherlands,40+,148,cycle,6.4867724867724865,6
Netherlands,40+,246,cycle,5.208333333333334,8
Netherlands,40+,73,cycle,4.761904761904762,7
Netherlands,40+,55,cycle,6.083333333333333,5
Netherlands,40+,361,cycle,8.412698412698413,5
Netherlands,40+,40,cycle,3.3333333333333335,4
Netherlands,40+,299,cycle,4.351851851851852,6
Netherlands,40+,207,cycle,2.166666666666667,4
Netherlands,40+,189,cycle,4.537037037037037,6
Netherlands,40+,344,cycle,7.354497354497355,4
Netherlands,40+,117,cycle,2.0166666666666666,8
Netherlands,40+,143,cycle,7.027777777777779,5
Netherlands,40+,297,cycle,2.5,4
Netherlands,40+,239,cycle,1.0000000000000002,6
Netherlands,40+,315,cycle,3.3333333333333335,6
Netherlands,40+,265,cycle,4.246031746031746,6
Netherlands,40+,128,cycle,7.083333333333334,4
Netherlands,40+,356,cycle,4.557539682539684,5
Netherlands,40+,363,cycle,6.500000000000001,5
Netherlands,40+,284,cycle,1.1904761904761907,4
Netherlands,40+,205,cycle,4.555555555555556,8
Netherlands,40+,68,cycle,4.444444444444445,4
Netherlands,40+,375,cycle,6.666666666666667,4
Netherlands,40+,251,cycle,1.6666666666666667,4
Netherlands,40+,383,cycle,5.0,4
Netherlands,40+,84,cycle,2.5,4
Netherlands,40+,38,cycle,7.962962962962963,4
Netherlands,40+,379,cycle,4.583333333333334,4
Netherlands,40+,352,cycle,4.768518518518519,9
Netherlands,40+,342,cycle,7.000000000000001,5
Netherlands,40+,62,cycle,4.745370370370371,8
Netherlands,40+,162,cycle,3.0,4
Netherlands,40+,215,cycle,6.666666666666667,5
Netherlands,40+,114,cycle,2.5,4
Netherlands,40+,200,cycle,9.000000000000002,4
Netherlands,40+,188,cycle,2.5,4
Netherlands,40+,349,cycle,6.666666666666667,4
Netherlands,40+,156,cycle,5.370370370370371,5
Netherlands,40+,234,cycle,4.888888888888889,6
Netherlands,40+,126,cycle,2.4444444444444446,6
Netherlands,40+,335,cycle,4.2592592592592595,7
Netherlands,40+,181,cycle,6.055555555555555,5
Netherlands,40+,324,walk,6.2592592592592595,5
Netherlands,40+,170,walk,6.166666666666667,5
Netherlands,40+,10,walk,4.666666666666667,4
Netherlands,40+,56,walk,3.8690476190476186,7
Netherlands,40+,285,walk,6.500000000000001,5
Netherlands,40+,150,walk,6.666666666666667,5
Netherlands,40+,346,walk,5.773148148148148,8
Netherlands,40+,298,walk,3.3333333333333335,4
Netherlands,40+,209,walk,3.111111111111111,6
Netherlands,40+,358,walk,7.333333333333334,5
Netherlands,40+,39,walk,3.611111111111111,4
Netherlands,40+,74,walk,1.25,4
Netherlands,40+,291,walk,2.666666666666667,5
Netherlands,40+,145,walk,3.3333333333333335,4
Netherlands,40+,293,walk,4.9338624338624335,7
Netherlands,40+,338,walk,6.222222222222222,5
Netherlands,40+,30,walk,4.166666666666667,4
Netherlands,40+,269,walk,6.861111111111111,6
Netherlands,40+,21,walk,2.5,4
Netherlands,40+,348,walk,8.333333333333334,4
Netherlands,40+,194,walk,5.166666666666667,4
Netherlands,40+,280,walk,4.984126984126984,7
Netherlands,40+,164,walk,1.9259259259259263,5
Netherlands,40+,258,walk,5.138888888888888,4
Netherlands,40+,391,walk,9.04761904761905,7
Netherlands,40+,372,walk,5.0,4
Netherlands,40+,12,walk,3.62962962962963,4
Netherlands,40+,260,walk,3.0,4
Netherlands,40+,11,walk,5.0,4
Netherlands,40+,219,walk,1.8888888888888888,6
Netherlands,40+,63,walk,1.7500000000000002,5
Netherlands,40+,33,walk,4.4444444444444455,6
Netherlands,40+,54,walk,6.666666666666667,6
Netherlands,40+,225,walk,2.0634920634920637,4
Netherlands,40+,122,walk,2.3333333333333335,5
Netherlands,40+,154,walk,5.277777777777778,4
