country,gender_ahi_3_remapped,Image,Question,Score,Num_comparisons
All,male x bottom,289,safe,1.3333333333333335,4
All,male x bottom,264,safe,5.069444444444445,6
All,male x bottom,302,safe,6.203703703703704,4
All,male x bottom,75,safe,6.071428571428571,7
All,male x bottom,223,safe,4.083333333333334,5
All,male x bottom,189,safe,7.638888888888888,4
All,male x bottom,186,safe,5.277777777777778,4
All,male x bottom,163,safe,2.5,6
All,male x bottom,73,safe,4.583333333333334,4
All,male x bottom,107,safe,4.166666666666667,6
All,male x bottom,240,safe,6.291666666666667,5
All,male x bottom,74,safe,5.333333333333334,5
All,male x bottom,212,safe,6.071428571428571,4
All,male x bottom,338,safe,4.583333333333334,4
All,male x bottom,294,safe,2.916666666666667,4
All,male x bottom,396,safe,6.26984126984127,7
All,male x bottom,312,safe,5.119047619047619,7
All,male x bottom,7,safe,3.481481481481481,6
All,male x bottom,64,safe,3.287037037037037,4
All,male x bottom,399,safe,4.755952380952381,7
All,male x bottom,95,safe,3.3333333333333335,5
All,male x bottom,15,safe,2.0000000000000004,5
All,male x bottom,275,safe,5.740740740740741,6
All,male x bottom,368,safe,3.9583333333333335,4
All,male x bottom,369,safe,5.833333333333334,4
All,male x bottom,382,safe,6.388888888888888,4
All,male x bottom,386,safe,5.138888888888888,6
All,male x bottom,13,safe,3.916666666666667,8
All,male x bottom,317,safe,5.555555555555555,4
All,male x bottom,323,safe,4.880952380952381,4
All,male x bottom,38,safe,4.2063492063492065,6
All,male x bottom,10,safe,8.25,5
All,male x bottom,24,safe,5.666666666666667,5
All,male x bottom,45,safe,5.555555555555556,4
All,male x bottom,110,safe,2.5,4
All,male x bottom,147,safe,5.777777777777779,4
All,male x bottom,257,safe,0.5555555555555558,4
All,male x bottom,352,safe,2.8095238095238093,4
All,male x bottom,25,safe,2.0000000000000004,4
All,male x bottom,311,safe,6.111111111111111,4
All,male x bottom,161,safe,5.5,4
All,male x bottom,179,safe,3.5000000000000004,4
All,male x bottom,123,safe,1.7500000000000002,4
All,male x bottom,309,safe,3.3333333333333335,4
All,male x bottom,252,safe,5.861111111111112,6
All,male x bottom,363,safe,4.833333333333333,6
All,male x bottom,398,safe,8.333333333333334,4
All,male x bottom,234,safe,4.166666666666667,4
All,male x bottom,228,safe,3.0952380952380953,7
All,male x bottom,46,safe,6.018518518518519,4
All,male x bottom,293,safe,7.12962962962963,4
All,male x bottom,237,safe,4.608465608465608,5
All,male x bottom,22,safe,3.8888888888888884,6
All,male x bottom,67,safe,6.265432098765432,9
All,male x bottom,333,safe,7.083333333333334,4
All,male x bottom,69,lively,4.138888888888889,5
All,male x bottom,99,lively,1.4444444444444446,4
All,male x bottom,236,lively,4.500000000000001,5
All,male x bottom,259,lively,4.944444444444445,4
All,male x bottom,281,lively,4.4444444444444455,4
All,male x bottom,138,lively,2.2222222222222228,4
All,male x bottom,89,lively,5.166666666666667,4
All,male x bottom,77,lively,3.035714285714286,8
All,male x bottom,310,lively,3.5119047619047623,4
All,male x bottom,256,lively,1.8333333333333335,4
All,male x bottom,125,lively,7.851851851851852,6
All,male x bottom,383,lively,8.023809523809524,4
All,male x bottom,339,lively,6.648148148148149,6
All,male x bottom,8,lively,2.75,6
All,male x bottom,246,lively,4.583333333333334,4
All,male x bottom,54,lively,2.5,4
All,male x bottom,11,lively,5.410052910052911,7
All,male x bottom,16,lively,3.2341269841269846,4
All,male x bottom,142,lively,3.71957671957672,6
All,male x bottom,144,lively,3.2592592592592595,6
All,male x bottom,90,lively,2.407407407407408,6
All,male x bottom,362,lively,7.611111111111111,5
All,male x bottom,290,lively,3.8888888888888884,10
All,male x bottom,349,lively,7.444444444444445,5
All,male x bottom,279,lively,5.888888888888889,4
All,male x bottom,181,lively,2.5,4
All,male x bottom,391,lively,5.277777777777779,8
All,male x bottom,263,lively,3.444444444444444,5
All,male x bottom,152,lively,4.037037037037038,5
All,male x bottom,330,lively,6.555555555555556,5
All,male x bottom,112,lively,2.986111111111111,6
All,male x bottom,315,lively,3.9682539682539684,7
All,male x bottom,380,lively,3.75,4
All,male x bottom,303,lively,7.222222222222223,9
All,male x bottom,267,lively,6.666666666666667,5
All,male x bottom,85,lively,4.027777777777778,4
All,male x bottom,70,lively,4.578703703703704,5
All,male x bottom,148,lively,3.829365079365079,6
All,male x bottom,184,lively,2.851851851851852,5
All,male x bottom,213,lively,3.9629629629629632,6
All,male x bottom,205,lively,5.857142857142858,5
All,male x bottom,129,lively,2.0634920634920637,5
All,male x bottom,308,lively,3.637566137566138,4
All,male x bottom,84,lively,4.745370370370371,8
All,male x bottom,39,lively,1.0000000000000002,5
All,male x bottom,63,lively,4.833333333333333,4
All,male x bottom,324,lively,8.34325396825397,4
All,male x bottom,9,lively,7.6944444444444455,6
All,male x bottom,215,lively,4.916666666666667,7
All,male x bottom,21,lively,1.25,4
All,male x bottom,365,lively,7.777777777777777,6
All,male x bottom,83,lively,5.833333333333334,4
All,male x bottom,188,lively,2.2222222222222228,4
All,male x bottom,62,lively,3.3333333333333335,4
All,male x bottom,298,lively,4.593253968253968,8
All,male x bottom,377,lively,7.083333333333334,5
All,male x bottom,221,lively,3.3333333333333335,4
All,male x bottom,216,lively,3.45679012345679,7
All,male x bottom,376,lively,4.305555555555556,4
All,male x bottom,258,lively,5.833333333333334,4
All,male x bottom,87,lively,7.03968253968254,4
All,male x bottom,34,lively,1.7500000000000002,4
All,male x bottom,14,lively,5.555555555555555,4
All,male x bottom,51,lively,6.333333333333333,5
All,male x bottom,130,lively,3.0,5
All,male x bottom,61,lively,5.037037037037037,5
All,male x bottom,103,lively,1.1111111111111114,4
All,male x bottom,41,lively,6.074074074074074,5
All,male x bottom,159,lively,4.58994708994709,7
All,male x bottom,86,lively,5.7407407407407405,4
All,male x bottom,104,lively,5.208333333333334,4
All,male x bottom,322,lively,6.37037037037037,6
All,male x bottom,372,lively,5.972222222222222,8
All,male x bottom,131,lively,3.6190476190476195,7
All,male x bottom,113,lively,5.166666666666667,4
All,male x bottom,389,lively,4.166666666666667,4
All,male x bottom,255,lively,6.444444444444445,6
All,male x bottom,153,lively,5.833333333333334,4
All,male x bottom,18,lively,3.624338624338625,6
All,male x bottom,154,lively,3.4027777777777777,4
All,male x bottom,235,lively,3.928571428571429,7
All,male x bottom,397,lively,3.8750000000000004,4
All,male x bottom,164,lively,6.4259259259259265,5
All,male x bottom,172,lively,3.8624338624338623,7
All,male x bottom,209,lively,1.9444444444444446,4
All,male x bottom,68,lively,5.5,4
All,male x bottom,124,lively,2.5,4
All,male x bottom,233,lively,3.8888888888888893,4
All,male x bottom,224,lively,5.333333333333334,5
All,male x bottom,336,lively,5.0,5
All,male x bottom,194,lively,4.342592592592593,9
All,male x bottom,300,lively,5.777777777777779,6
All,male x bottom,49,lively,5.083333333333333,4
All,male x bottom,341,lively,6.534391534391534,6
All,male x bottom,227,lively,5.833333333333334,4
All,male x bottom,105,lively,4.074074074074074,9
All,male x bottom,319,lively,6.111111111111112,6
All,male x bottom,207,lively,5.25,4
All,male x bottom,166,lively,6.428571428571429,4
All,male x bottom,350,lively,5.0,4
All,male x bottom,295,lively,3.134920634920635,6
All,male x bottom,337,lively,7.438095238095238,10
All,male x bottom,261,lively,4.666666666666667,4
All,male x bottom,230,lively,2.666666666666667,5
All,male x bottom,222,lively,3.8888888888888893,4
All,male x bottom,301,lively,3.833333333333333,5
All,male x bottom,20,lively,3.738095238095238,7
All,male x bottom,305,lively,1.462962962962963,5
All,male x bottom,71,lively,8.88888888888889,4
All,male x bottom,128,lively,4.4444444444444455,6
All,male x bottom,197,lively,5.388888888888889,5
All,male x bottom,140,lively,1.777777777777778,5
All,male x bottom,135,lively,8.75,4
All,male x bottom,270,lively,6.333333333333333,5
All,male x bottom,331,lively,8.000000000000002,5
All,male x bottom,273,lively,5.750000000000001,4
All,male x bottom,283,lively,7.083333333333334,4
All,male x bottom,111,lively,5.746031746031747,4
All,male x bottom,226,lively,2.3174603174603177,7
All,male x bottom,72,lively,3.522927689594356,9
All,male x bottom,27,lively,5.277777777777779,6
All,male x bottom,210,lively,5.555555555555556,4
All,male x bottom,60,lively,5.0,4
All,male x bottom,196,lively,6.166666666666667,10
All,male x bottom,327,lively,7.380952380952381,7
All,male x bottom,96,lively,4.325396825396826,7
All,male x bottom,143,lively,3.8888888888888884,6
All,male x bottom,82,lively,5.416666666666667,4
All,male x bottom,117,lively,3.5833333333333335,5
All,male x bottom,187,lively,3.993055555555556,8
All,male x bottom,108,lively,5.0,4
All,male x bottom,158,lively,3.3333333333333335,5
All,male x bottom,33,lively,5.833333333333334,5
All,male x bottom,42,lively,4.083333333333334,6
All,male x bottom,37,lively,2.5,4
All,male x bottom,367,lively,7.222222222222223,5
All,male x bottom,329,lively,3.1666666666666665,5
All,male x bottom,3,lively,5.666666666666668,5
All,male x bottom,121,lively,1.8055555555555558,4
All,male x bottom,97,lively,6.481481481481483,7
All,male x bottom,167,lively,1.8333333333333335,4
All,male x bottom,57,lively,3.1481481481481484,4
All,male x bottom,342,lively,5.0,5
All,male x bottom,345,lively,7.166666666666667,6
All,male x bottom,134,lively,2.111111111111111,5
All,male x bottom,191,lively,2.7936507936507935,5
All,male x bottom,289,lively,6.25,4
All,male x bottom,318,lively,3.253968253968254,7
All,male x bottom,75,lively,4.523809523809525,8
All,male x bottom,223,lively,5.666666666666667,5
All,male x bottom,189,lively,5.333333333333334,4
All,male x bottom,198,lively,4.000000000000001,5
All,male x bottom,195,lively,3.3333333333333335,6
All,male x bottom,50,lively,3.3333333333333335,5
All,male x bottom,73,lively,4.166666666666667,6
All,male x bottom,204,lively,4.916666666666667,5
All,male x bottom,212,lively,4.857142857142858,5
All,male x bottom,180,lively,3.8888888888888893,4
All,male x bottom,384,lively,7.6944444444444455,7
All,male x bottom,338,lively,5.079365079365079,7
All,male x bottom,396,lively,5.666666666666667,4
All,male x bottom,136,lively,2.291666666666667,4
All,male x bottom,175,lively,4.000000000000001,5
All,male x bottom,7,lively,5.0,4
All,male x bottom,399,lively,5.666666666666667,4
All,male x bottom,278,lively,8.26388888888889,4
All,male x bottom,95,lively,6.333333333333333,5
All,male x bottom,122,lively,5.277777777777778,4
All,male x bottom,314,lively,1.7499999999999998,5
All,male x bottom,275,lively,6.190476190476191,4
All,male x bottom,368,lively,6.796296296296296,4
All,male x bottom,241,lively,5.521825396825397,5
All,male x bottom,382,lively,6.278659611992946,7
All,male x bottom,44,lively,5.916666666666667,5
All,male x bottom,178,lively,3.1666666666666665,5
All,male x bottom,323,lively,6.865079365079365,4
All,male x bottom,38,lively,6.527777777777779,6
All,male x bottom,10,lively,4.120370370370371,5
All,male x bottom,45,lively,5.833333333333334,4
All,male x bottom,245,lively,7.037037037037037,4
All,male x bottom,147,lively,3.26984126984127,5
All,male x bottom,352,lively,6.043771043771044,11
All,male x bottom,161,lively,4.722222222222222,4
All,male x bottom,288,lively,5.904761904761905,5
All,male x bottom,179,lively,2.7222222222222223,6
All,male x bottom,392,lively,7.777777777777777,5
All,male x bottom,5,lively,6.333333333333333,5
All,male x bottom,252,lively,5.833333333333334,4
All,male x bottom,353,lively,6.851851851851851,4
All,male x bottom,200,lively,6.25,4
All,male x bottom,234,lively,5.681216931216932,6
All,male x bottom,208,lively,3.75,4
All,male x bottom,228,lively,5.666666666666667,4
All,male x bottom,46,lively,6.222222222222222,5
All,male x bottom,22,lively,6.190476190476191,4
All,male x bottom,304,lively,4.055555555555555,6
All,male x bottom,58,lively,4.492063492063493,7
All,male x bottom,69,boring,7.416666666666667,4
All,male x bottom,236,boring,2.9761904761904763,4
All,male x bottom,138,boring,3.9444444444444446,5
All,male x bottom,89,boring,4.7407407407407405,6
All,male x bottom,77,boring,5.0396825396825395,7
All,male x bottom,310,boring,4.000000000000001,5
All,male x bottom,256,boring,4.027777777777779,6
All,male x bottom,125,boring,5.125000000000001,5
All,male x bottom,383,boring,3.7222222222222223,5
All,male x bottom,339,boring,1.6666666666666667,6
All,male x bottom,8,boring,4.208333333333333,5
All,male x bottom,243,boring,3.6111111111111116,4
All,male x bottom,246,boring,1.3227513227513232,4
All,male x bottom,348,boring,5.092592592592593,6
All,male x bottom,11,boring,4.930555555555555,4
All,male x bottom,173,boring,4.777777777777778,5
All,male x bottom,109,boring,6.777777777777778,6
All,male x bottom,16,boring,5.62962962962963,6
All,male x bottom,354,boring,3.666666666666667,6
All,male x bottom,100,boring,6.089285714285714,6
All,male x bottom,313,boring,1.6666666666666667,6
All,male x bottom,231,boring,2.0833333333333335,4
All,male x bottom,43,boring,5.380952380952381,5
All,male x bottom,349,boring,3.111111111111111,5
All,male x bottom,279,boring,5.0,4
All,male x bottom,181,boring,7.944444444444445,4
All,male x bottom,391,boring,5.222222222222222,5
All,male x bottom,263,boring,4.880952380952381,4
All,male x bottom,152,boring,4.111111111111112,4
All,male x bottom,330,boring,4.166666666666667,4
All,male x bottom,267,boring,1.4682539682539684,5
All,male x bottom,70,boring,4.722222222222222,6
All,male x bottom,388,boring,2.4603174603174605,7
All,male x bottom,250,boring,1.416666666666667,4
All,male x bottom,148,boring,5.333333333333334,5
All,male x bottom,213,boring,6.0,5
All,male x bottom,205,boring,6.083333333333333,5
All,male x bottom,39,boring,7.644444444444445,9
All,male x bottom,321,boring,2.0833333333333335,4
All,male x bottom,92,boring,6.916666666666668,4
All,male x bottom,359,boring,1.2962962962962965,5
All,male x bottom,284,boring,3.3333333333333335,4
All,male x bottom,157,boring,7.750000000000001,4
All,male x bottom,316,boring,4.591269841269842,7
All,male x bottom,133,boring,7.851851851851851,4
All,male x bottom,21,boring,4.583333333333334,4
All,male x bottom,83,boring,5.178571428571429,4
All,male x bottom,188,boring,5.833333333333334,4
All,male x bottom,298,boring,6.25,8
All,male x bottom,31,boring,4.7023809523809526,7
All,male x bottom,35,boring,2.916666666666667,4
All,male x bottom,221,boring,3.75,5
All,male x bottom,346,boring,3.3333333333333335,4
All,male x bottom,177,boring,10.0,4
All,male x bottom,216,boring,6.25,6
All,male x bottom,376,boring,4.166666666666667,4
All,male x bottom,258,boring,3.392857142857143,6
All,male x bottom,87,boring,1.9444444444444446,4
All,male x bottom,34,boring,5.0,4
All,male x bottom,356,boring,2.5416666666666665,5
All,male x bottom,183,boring,6.954365079365079,7
All,male x bottom,155,boring,6.055555555555555,4
All,male x bottom,61,boring,6.928571428571428,7
All,male x bottom,41,boring,5.055555555555555,4
All,male x bottom,86,boring,4.722222222222222,4
All,male x bottom,322,boring,5.199735449735451,5
All,male x bottom,131,boring,5.833333333333334,4
All,male x bottom,389,boring,4.2063492063492065,7
All,male x bottom,255,boring,4.0,5
All,male x bottom,153,boring,6.211640211640212,7
All,male x bottom,18,boring,10.0,6
All,male x bottom,154,boring,6.523809523809525,5
All,male x bottom,52,boring,1.5873015873015877,4
All,male x bottom,397,boring,3.7962962962962963,4
All,male x bottom,209,boring,5.194444444444444,6
